1.505986001240798578e+04 1.141451342025330895e+01 9.404589321204554153e+00
1.390727028293031981e+04 1.106732850394787704e+01 9.463020076398109381e+00
6.105076772939449176e+06 6.239222614429799307e+00 6.410111442741470000e+02
2.535078675430234216e+04 8.216852447790001790e+00 9.225861100419058047e+00
4.222619580252705055e+04 1.420899605190579784e+01 9.783571706521925648e+00
3.094696829910786983e+04 1.376500741619876145e+01 9.807000816938224119e+00
3.057776324745292077e+05 7.282863200174696239e+00 7.777156960553168119e+01
5.810003784134642046e+04 6.458380446648405382e+00 2.450293325841092340e+01
7.454836867294587137e+03 3.905398337783439366e+00 1.236752093952685350e+01
1.390794828713759489e+04 2.863608739304779327e+00 2.543306896029842079e+01
8.573061794831182851e+03 5.833580669093979765e+00 1.115361403214149938e+01
1.031687276033062335e+04 7.284096346530041899e+00 9.524416716882701195e+00
1.921835203219566029e+04 6.458337048797176294e+00 1.385980902815330751e+01
2.199297688471570655e+04 1.251341627775479459e+01 1.440765402317104105e+01
1.032820264227585540e+04 1.071408423390491116e+01 9.745635463183965896e+00
1.797957391988176823e+04 1.106848046301759858e+01 8.453377981044988942e+00
7.437120136363959318e+03 4.161877913435629850e+00 1.703074350162217954e+01
2.166955168848808535e+04 4.811779647860576326e+00 1.077296136020836137e+01
1.613100452971149025e+04 7.516155947191237807e+00 1.289950410692551408e+01
1.830606615257861631e+04 1.212297613096449034e+01 1.137122243139355859e+01
5.080939473310037865e+05 6.238552057662410277e+00 9.120755221049903128e+01
1.206378445198721965e+04 6.242897434073218399e+00 1.019010678841160988e+01
1.291919377743064251e+05 8.574058800862223606e+00 1.505400123677773294e+01
1.941638788633783406e+04 9.378161337384439022e+00 1.438674457802974871e+01
1.896707045318220480e+04 1.253678796216122571e+01 1.369442205034822990e+01
2.216887181080207811e+05 7.282477805155749273e+00 3.664864442495123598e+01
5.456438891784969201e+03 3.092640209494648573e+00 1.266393540456379618e+01
1.174454734128226846e+04 8.300018799734464992e+00 1.212650997030555722e+01
7.510609904441514118e+03 6.674436091690838069e+00 9.038556567360148009e+00
8.749271336426101698e+03 2.885951951610361998e+00 1.664436493597652245e+01
4.490817589977423777e+05 2.170337295922283527e+00 5.470748285013985424e+01
2.371665541224199114e+04 1.293747082223398337e+01 1.087247092127873493e+01
5.743182310460208100e+04 9.750203580005907256e+00 9.503891006501866912e+00
9.888765537236879754e+04 6.925108344495356505e+00 1.754865983683991004e+01
2.478853531884687982e+04 1.209112804177942024e+01 9.486854692282124191e+00
9.623948375639510050e+04 7.774777208578786514e+00 9.372973781214557931e+00
4.709638230539698270e+03 4.883407429827417268e+00 8.120481817323545570e+00
1.281070762653920792e+04 6.673770528322321205e+00 8.116673330232664796e+00
1.154220204136820757e+04 8.299984966040748091e+00 1.210928709543421000e+01
2.960834122677977939e+04 5.955877911461063157e+00 1.025559497777522289e+01
3.522949559920303727e+03 3.122216831850582075e+00 1.153231266822229806e+01
9.347750908305366465e+03 5.291371282439731871e+00 9.836551326845560439e+00
1.545574021215791254e+04 9.752200747405934678e+00 1.064282147930676992e+01
2.915385223296720505e+04 1.071821015750859374e+01 9.576078034900982416e+00
1.434169952816655859e+04 7.530673193880627281e+00 8.436957192443657050e+00
3.827838393307326623e+04 8.300703348752531241e+00 1.272739090672487272e+01
2.037035795818121551e+04 4.305419026502984359e+00 2.057949111864703795e+01
1.711302010815847825e+04 1.213065117468930865e+01 1.156444786835050209e+01
2.065648801107459803e+04 6.670243755848199285e+00 9.136563890298194934e+00
9.935249276828659276e+03 7.817209480306797964e+00 1.067071021960372512e+01
2.517767921150260008e+04 9.408489948350693410e+00 1.268186151600160017e+01
4.889433408312381653e+04 6.458276341043474034e+00 1.380300791207110223e+01
2.388110321410361212e+04 1.215775586553902166e+01 9.229020275992350975e+00
1.360055126215755881e+05 8.574387343002292994e+00 2.398563387676570358e+01
2.277016249951946520e+04 4.314010380454164739e+00 2.023955405089041903e+01
4.088870884617850606e+03 3.745760000902815356e+00 8.234824990415857471e+00
8.161934206502470261e+03 6.242357579871080198e+00 8.937656143380452889e+00
3.183752090932863648e+05 3.618048767335876548e+00 2.689960302890404478e+02
2.012440995156098506e+05 5.383430884499521341e+00 4.041061379249254770e+01
2.112176041172476951e+06 2.605572400367623054e+00 7.764395945682414322e+02
3.179228117499867949e+04 1.037388422116438136e+01 9.656060179174668079e+00
8.710541405880088860e+03 5.966749957914237790e+00 8.043984671599021752e+00
1.321122164948264071e+04 4.184294902783893377e+00 9.752605058017165263e+00
7.278215683473867830e+05 5.177805768746804205e+00 5.650456559435938431e+01
5.632944008775712427e+04 6.942204216608907075e+00 1.573795068339135028e+01
2.171853222145282052e+04 9.422615831762630734e+00 8.802908584182073781e+00
1.331010656781274156e+04 9.751202184643545934e+00 8.950944825841220975e+00
2.712460696727867617e+04 8.576105801978682663e+00 8.544736889257309898e+00
2.238710939458756911e+04 1.106790455183565847e+01 1.337637561701993860e+01
1.477068410846931860e+06 6.672439404401996121e+00 7.410868678435096513e+01
5.796723499330451887e+03 3.908463417061852851e+00 8.397137040455550760e+00
4.975870963392978592e+04 5.976057649483970113e-01 8.205423755647069584e+01
3.531426287200673869e+03 3.876522313438815814e+00 9.487855697079448092e+00
1.864970475662048921e+04 8.297754074061392870e+00 8.572045671313594184e+00
2.330233730621416762e+05 4.813495163361332096e+00 4.324967335116573253e+01
2.307494938562835887e+04 4.161813854322748085e+00 1.622102478002691228e+01
5.127039649244618340e+04 8.265974328090338830e+00 1.458825589735195649e+01
1.128600322658779260e+04 9.752117580257678497e+00 8.475220651942679595e+00
2.263345228997159938e+04 1.757394864751858421e+01 9.921551227025144470e+00
8.425706758685717432e+03 5.523151380690705103e+00 1.337831999945237449e+01
7.070849214281463064e+05 2.081909322672223173e+00 3.882189262573704127e+02
1.466110754223817203e+05 6.670779698475415742e+00 1.013123677483318801e+02
4.606924748150407686e+04 1.071986035699579887e+01 2.087077901246200540e+01
1.345408323303371617e+04 8.821531046353570105e+00 8.015194894927288871e+00
3.656783380626362487e+04 2.727183541513531928e+00 1.626141376810857864e+01
2.875772846159248002e+04 2.906233278899713390e+00 3.260581724454191743e+01
2.381549752053472912e+04 6.663440415633520075e+00 8.577611878684020752e+00
3.555793115114217653e+04 5.384803991837564752e+00 1.602452996957275388e+01
3.341244549792660109e+04 8.228338536728115216e+00 1.159593846144943186e+01
1.521063825252435709e+04 8.854328079331693857e+00 8.849198256024511267e+00
2.682946754894023616e+04 6.642627722847761262e+00 1.063636676439505635e+01
1.160382880359535920e+04 7.283496797696919600e+00 9.431401193195359411e+00
6.011715115572827199e+04 1.215816397611813038e+01 9.544035311761046358e+00
2.346791465131253790e+04 1.106864498847670575e+01 9.331852511232957781e+00
2.345406271666230896e+04 9.751701507756528997e+00 9.066285899498618406e+00
2.086865026558381214e+04 6.458710051354346504e+00 2.063557250373850849e+01
2.399091631529873848e+04 1.107037292722217536e+01 9.684157592786975854e+00
1.947470690381959503e+04 5.157124241040292212e+00 9.724106118444053592e+00
1.137125441569371833e+04 6.867262318790110065e+00 1.000276855450686142e+01
1.359499020690482575e+05 4.547091847545986276e+00 4.272923527916333342e+01
8.446513744354335358e+04 6.673096326980052950e+00 3.247777150247493694e+01
5.635178198056024848e+04 1.006223157132906465e+01 9.746715670619440886e+00
1.591703992714402193e+04 1.068784130301371960e+01 1.005169981248189615e+01
9.531453135494579328e+03 6.915792409883000147e+00 1.145057985872417383e+01
2.482455727237227620e+04 6.959828927920106878e+00 1.102349787175072215e+01
4.239495794921647757e+04 5.571710374650096220e+00 3.786673539521316911e+01
2.640694732288920204e+04 8.280310542537167251e+00 1.024477997802164531e+01
2.233314404745626598e+04 5.889248038616392122e+00 1.625603122354308994e+01
3.605277364405337721e+05 6.237332860394133149e+00 5.040178957742322297e+01
2.399424070510446909e+05 7.529162770192119325e+00 1.015594452528761025e+02
2.108798879669144662e+04 7.775593780965193602e+00 8.703028666187490714e+00
6.284951530676437542e+05 3.367596072341317193e+00 5.323250675275681232e+01
2.165295655800641398e+05 3.244978583528676630e+00 7.696668496891568623e+01
1.565839679394583436e+04 6.595485313865283139e+00 9.752398324423767306e+00
6.440482107093009836e+04 1.006223157132906465e+01 1.469181241028381102e+01
5.884980861772683420e+04 6.242714632143583131e+00 1.473026465872680291e+01
2.494864682279541739e+04 1.002862019076145650e+01 1.922514522627383116e+01
1.978809349227920175e+08 3.919419281625778240e+00 1.221842058784556713e+02
9.128143019024635578e+03 2.058661179511123152e+00 1.784047718678068506e+01
5.982375453280066722e+03 4.883416389606879626e+00 1.126617865237424709e+01
1.429913197868796851e+04 7.766407037760352239e+00 1.288791575897147546e+01
1.253905342841343954e+05 3.736685538688851338e+00 5.615354953037237351e+01
3.336424193184990145e+04 6.228675719818244971e+00 2.230034065397896015e+01
8.401244926196948654e+03 6.226585184252291683e+00 1.004120478178984044e+01
4.970022890749829821e+04 7.279591850903112338e+00 2.605318329442490111e+01
1.373921426563174100e+04 8.853857830701716836e+00 9.638527098909298374e+00
2.863145126440647073e+04 1.420923794287102204e+01 8.416763499849775343e+00
1.284364872764449501e+04 5.195897169435935936e+00 1.006532649339174057e+01
1.953320415433014277e+05 2.670499260915057960e+00 3.927341455335681530e+01
8.440951397577384341e+03 6.455821198447690534e+00 9.723895643130866517e+00
7.312257494585423956e+03 4.817743249074042389e+00 8.687253353234620334e+00
4.111446619950620516e+04 4.160871039249138370e+00 1.254118884899658504e+01
2.105252113306364845e+04 1.065779532529308327e+01 8.769983656069136657e+00
1.100940968964612512e+04 5.025655942127682962e+00 1.039273019937126463e+01
1.533463327560633843e+04 6.670987205180849422e+00 9.954364953213101330e+00
5.552062787765099201e+05 5.198477178837329404e+00 2.685946418495431089e+02
2.528611541320634569e+04 9.434811576375796704e+00 8.924448097901324317e+00
2.472973060661626369e+04 1.294063839383621151e+01 1.089484045163943193e+01
1.156622053558244079e+04 7.516992449713398194e+00 8.788976307796790621e+00
8.587302899007807719e+04 1.006189962328495824e+01 2.053236160784475928e+01
1.158511800863275857e+04 9.437090264940616535e+00 1.291752020823463809e+01
1.596339842124166171e+04 5.169429341542670642e+00 9.078743700613213008e+00
5.904816350029871683e+04 9.568301180053069288e+00 1.880869703364120937e+01
6.592646543857545475e+04 6.672188708788048928e+00 1.482104533156152293e+01
2.249909779695415054e+05 7.281561485497170416e+00 4.160733328165533607e+01
1.893708004516661167e+05 4.467704156089145506e+00 2.393476966526397476e+01
6.626698496324875159e+05 4.911494817906725707e+00 5.499809250081793977e+01
9.528069756248674821e+03 7.522378016082805985e+00 1.391614452887921871e+01
2.735834717670807004e+04 9.743129901832674022e+00 2.438380181398205693e+01
4.612676910461331863e+04 8.575212951753846014e+00 1.170485577913228958e+01
1.849756804582043333e+04 1.106889179685086688e+01 1.196405637666934574e+01
1.998779246104619233e+04 1.374884166454241630e+01 1.039281780871850280e+01
4.146321399163325987e+04 3.036795075183448933e+00 2.043902722579030851e+01
6.677924437880929327e+04 5.201252743264423550e+00 5.795954774309057456e+01
2.258198805151032866e+04 1.068800638255458857e+01 1.041534244789946584e+01
1.831452302073328610e+04 8.087519343167505426e+00 1.038633716808140051e+01
1.479246482049166298e+04 1.069452632449999285e+01 9.256806614060128169e+00
5.413696021538434434e+04 6.673658188274907310e+00 1.136386724443407203e+01
1.390585585383035650e+05 4.807369185139210188e+00 4.896991914516673461e+01
1.067883793400763898e+04 8.739617408457824865e+00 1.187037787802336908e+01
1.621253877367688438e+04 1.071474459112614142e+01 9.995069069733698797e+00
2.939541679892170214e+04 7.719299143483517867e+00 1.797244935458634174e+01
1.679247333591898132e+04 7.777362932534539475e+00 9.538503191085862198e+00
2.100095006605895469e+04 1.253711358353017502e+01 8.261564855119777562e+00
1.575858593814928281e+04 1.068718109573393171e+01 1.066449798709608743e+01
3.052247229237342253e+04 8.299706069112493978e+00 1.628898133305731477e+01
3.338439924923476065e+04 9.751784776614169203e+00 2.007428142143455574e+01
6.449392809964912012e+05 6.238708863106957381e+00 2.027166678717960622e+02
2.162927406420684565e+04 4.315950614858825141e+00 1.494323475958571024e+01
1.806312840523250634e+04 4.303150073186798430e+00 9.530709920105479682e+00
1.005457525477861236e+04 7.767062055440701940e+00 1.021905612579458378e+01
1.096078390053582552e+04 9.424009933043674181e+00 8.910217855675258036e+00
1.549082800385296287e+04 5.226785162413516872e+00 2.356143689338156477e+01
5.003091816416864458e+04 5.562172017325054618e+00 4.913307646104931337e+01
4.183681581710733008e+04 9.439126903459753137e+00 1.644478676983369070e+01
7.733408056155010854e+03 5.228100965256400556e+00 8.511881938910917711e+00
9.493640755103913834e+05 1.200847767646200825e+00 1.162911143710966599e+03
3.914508087100247940e+04 5.831018092868581526e+00 5.034659864202482282e+01
2.946531985616204474e+04 5.562154353415344588e+00 1.512931732156631170e+01
2.327382088832732916e+04 8.852824946257506156e+00 1.551355780055003564e+01
3.186858831332124537e+05 4.315759299583285191e+00 3.213083923019517840e+01
7.269414879353555443e+04 8.850465325405291850e+00 8.421334834168737515e+00
4.416204007565182110e+04 3.956630373857207505e+00 2.972529313817014796e+01
1.709193534390995774e+04 7.511589362519760726e+00 1.097441237764375899e+01
2.825517180692418697e+04 7.529734436287509602e+00 1.242769312695049777e+01
6.274586211069019919e+04 8.298810431165769330e+00 4.174847621221996974e+01
1.272641869494100320e+04 9.441230176132329177e+00 8.829101036191426388e+00
4.574025499157820013e+04 1.187862930690559793e+01 1.832858198418895057e+01
4.011239599440393795e+04 7.528437268257428094e+00 1.009662477682203097e+01
8.221410107748965675e+04 8.300027270592254425e+00 4.063679815874214540e+01
5.415661710180756636e+05 6.239405505795169837e+00 1.338926557061454901e+02
4.092937395074702363e+04 1.294031354800780420e+01 2.329839660763395059e+01
9.045985702347397819e+03 6.924953482523547699e+00 1.189980145492528862e+01
5.763617204493502868e+03 6.242845210336069428e+00 1.003419738408420336e+01
1.568209272394333966e+05 3.116465173759067397e+00 3.529570147043251893e+01
3.582470955356576014e+06 4.310730339939330968e-01 7.714909231585879752e+03
1.929266397312439949e+04 3.368161872078394126e+00 1.185800987534641671e+01
1.646761874219969104e+04 6.242732027312474230e+00 1.392650789151785951e+01
1.664674888122625998e+04 1.072085048823620745e+01 8.215572716431916334e+00
9.604246918394806562e+04 4.720961338872352364e+00 1.966701067119240776e+01
1.737464185009640642e+04 5.475584901828633555e+00 1.013587681194709411e+01
5.671445705598070344e+04 5.151175248078160962e+00 1.878046770661165610e+01
2.544639068795193452e+04 1.006239759329464256e+01 9.697314436801434567e+00
1.355004326571298589e+05 7.774003226694451207e+00 3.153709121506682678e+01
1.935392241592144273e+04 8.853446284359892005e+00 1.109822550077758407e+01
9.635796269720267446e+03 4.622608703861084578e+00 8.229365657680570934e+00
1.701270297608755209e+04 6.232821579245717558e+00 1.134828870425009839e+01
1.932038957693934208e+04 9.745626655368416991e+00 1.059240398484771006e+01
1.266632765268491130e+04 1.104478082763639080e+01 1.130750881744911140e+01
1.373689826902178174e+04 1.072060294448246331e+01 8.953308018488979059e+00
1.300867357704898168e+05 6.672741929557508556e+00 4.546842895993519562e+01
2.185563599396599602e+04 9.440896354590323725e+00 1.112476135880353034e+01
7.572281067647776581e+03 3.745434955516505404e+00 1.496302235500674982e+01
2.556215462180475242e+03 1.110429449551674663e+00 9.328829524334357970e+00
2.502200109212890675e+04 8.298506149131691600e+00 1.159300866919751982e+01
3.443426745841574302e+04 7.262016579189817911e+00 1.804891858645225966e+01
1.950716582384806679e+04 7.772931472527680796e+00 1.605561345869221057e+01
8.137965475505660288e+04 5.384901405896966864e+00 3.188912192142881707e+01
1.432480443323088548e+04 1.249843051698129237e+01 8.086673304931542461e+00
1.470839752058625891e+04 1.072200559831479616e+01 8.261554406160652064e+00
9.262544249399554974e+04 7.529939321823614584e+00 2.434150753114127852e+01
3.502754152575938497e+04 8.577327108160407221e+00 9.237512443173894638e+00
2.050133134048799184e+04 8.577546149323397984e+00 8.835610841680544780e+00
7.147859895367218996e+03 1.963370437838362959e+00 9.373048601114154721e+00
1.625249520129483062e+04 3.750941331607130724e+00 1.842356681231480664e+01
2.975728464351275470e+05 1.475707370935966933e+00 5.057457588380403308e+02
2.116402290402950530e+04 6.664261563838480562e+00 1.283482648237663071e+01
3.509198384419691865e+04 3.445551576275970973e+00 5.470397881860628075e+01
2.366307656871696599e+04 1.740015651574257971e+00 7.126455925418362369e+01
3.482501327930545813e+04 6.458501892050506399e+00 1.477200007321982334e+01
1.425685802663576578e+04 2.881645795718294156e+00 1.781923793036285630e+01
9.169031470585772695e+03 6.900326016002024332e+00 8.433485045215439513e+00
6.700062513105631806e+05 5.197827740020787957e+00 1.544625761832777471e+02
8.933981052428940529e+03 7.530562233828936414e+00 9.861814748996025060e+00
9.749452629662046093e+03 7.530092908568059684e+00 8.093439654859444943e+00
2.192220852174705651e+05 6.241835024872654181e+00 2.362508004032980224e+01
1.324455118316775042e+04 1.106708156527309761e+01 8.659933832369913986e+00
2.979119371002306070e+04 7.284121959975046856e+00 1.544965942066865949e+01
3.267386963503492996e+06 5.193717375236953870e+00 1.682054584265352730e+02
6.981955967555893585e+04 1.176415769657949539e+01 1.157239558319394668e+01
5.475251235487317172e+04 8.852253985188498930e+00 2.201017197915277990e+01
1.806660097019074601e+04 6.762124519906160813e+00 8.722051315655800607e+00
2.458203320291093041e+04 3.117600398478209467e+00 2.367858623863197209e+01
1.430516505595552735e+05 5.385601256212732224e+00 1.808124004352191960e+01
7.846254846543917665e+04 7.283376930545747641e+00 3.735648092107118146e+01
2.313008042195741655e+04 1.190447287780316543e+01 1.111896825670268818e+01
4.140151201921132451e+04 1.376832133095930821e+01 9.072437132516139258e+00
1.524406895003605314e+04 5.082397257282186942e+00 1.266068055201012044e+01
1.481281890135570939e+04 3.332462394701336539e+00 1.440040275793485947e+01
4.410355543970164945e+03 2.399424490663254694e+00 1.355888564527898765e+01
1.120773873570030446e+04 3.906090792679696833e+00 2.243793338319168029e+01
5.848817500541157788e+05 2.566915446122990385e+00 3.511651806660996158e+02
2.236838479229562290e+04 6.456680058422863411e+00 1.977337333992045743e+01
1.206317127889745279e+04 2.176290793520978095e+00 2.166667268972451410e+01
1.064015985941283361e+04 6.824722854843153996e+00 1.158671580729715345e+01
1.529658714124254402e+04 7.777184294425212308e+00 8.080994959866123040e+00
1.778864598737209599e+04 7.991762225037669864e+00 2.024296491063921977e+01
1.025660380164641902e+04 4.721654653338357654e+00 1.086014699653109439e+01
1.331387940653002079e+04 7.519083589725063632e+00 1.069647586044035137e+01
2.431446751620128634e+04 6.546530201121463222e+00 1.855917819058335994e+01
2.114649143334892578e+05 5.195176462435745712e+00 2.057462381020169460e+02
2.167676483993678266e+04 1.072134551709867623e+01 1.044966470342998122e+01
3.834401730891910847e+04 1.006098693501387764e+01 9.661086985598998922e+00
1.285874617233932440e+04 1.068874913856547515e+01 8.168099289662789531e+00
6.338831628685945179e+04 6.457729736514720820e+00 1.993133155467065265e+01
2.847095644521365466e+04 1.094326675135333815e+01 1.140523702928483019e+01
8.956183002022244036e+05 6.239823552729545142e+00 2.264656564122033444e+02
9.152919722726824693e+04 2.725001299357137086e+00 4.015476874481495173e+01
9.626803996785269192e+03 2.239123294701709899e+00 3.447289835020890081e+01
6.441940971657792397e+04 7.775933955734385172e+00 1.264659052969659214e+01
2.198566492375834423e+04 8.299689197906859661e+00 1.081833428988789336e+01
1.660579928310654577e+04 8.568617185634654021e+00 1.338263854623513716e+01
1.306961182769184597e+04 5.387160315981690317e+00 9.919299086314985914e+00
4.145158096953935456e+04 8.576762731650479310e+00 1.141093505060314506e+01
