7.279275786594484089e+03 9.473717829817502434e+00
7.220979899946698424e+03 1.330531542693531044e+01
7.065691868966520815e+03 7.614732821864428125e+00
1.361667571460196814e+04 2.729482350367142374e+00
1.068121519395994801e+04 7.129063265502406210e+00
2.043073581486178955e+04 7.776172203887574241e+00
2.135702912139461841e+04 5.370539292662784625e+00
7.559409057482275784e+03 9.739551286761724214e+00
2.070329761529396274e+04 4.469798736940349571e+00
2.735790109331420535e+04 9.440512407957001528e+00
1.471595080676236284e+04 1.005899538863478071e+01
2.020451054850773289e+04 1.287361795951437671e+01
1.966879780393565670e+04 1.106839819431471739e+01
1.433353908095024781e+04 1.068874918121507456e+01
1.464239319921430979e+04 1.006189964569503381e+01
1.619448389794832656e+04 9.409458541747680371e+00
1.541999880106807177e+04 9.439953203730809150e+00
1.560610290969081689e+04 1.212354764817991892e+01
1.786709508217305483e+04 1.293950121877188764e+01
1.376808158229526634e+04 9.749704347635685053e+00
1.095630099749169676e+04 1.417875835389488337e+01
1.148292576945677320e+04 1.107045517510500865e+01
9.952236244636782430e+03 1.006189964569503381e+01
7.657815780252321856e+05 6.456185609013382454e+00
9.978247513697748218e+03 1.753710862033634399e+01
1.420732466705847764e+04 1.553256360831330873e+01
1.733860021897442857e+04 1.254826879854850574e+01
1.858300198966072057e+05 6.959958022785156295e+00
1.798039423135265679e+04 9.441630781666487948e+00
9.199108172537032806e+04 7.506834723029014889e+00
1.082654662841098798e+04 1.417891970750017450e+01
3.321310020228267240e+04 1.293909515651486686e+01
6.887777011356969524e+03 1.006272939501064023e+01
4.068372055786076089e+04 7.458980515322859439e+00
8.139913437747111311e+04 7.529248022217261749e+00
6.890341707262887212e+03 1.866275820647693706e+01
1.284683410771531817e+04 1.254908308395679839e+01
1.018101555704980819e+04 1.417875835389488337e+01
6.686689547591397539e+06 5.196164026286408166e+00
2.036780307821276801e+04 1.376904870991661056e+01
1.469596050644441129e+04 6.432566577153500553e+00
1.295522873187873483e+04 5.985521128943128488e+00
1.497845773334519981e+04 9.344481661410004136e+00
3.422940188382199267e+05 1.668919671663499305e+00
1.459314159007752824e+04 1.568428261426521919e+00
8.249291228811960536e+03 3.700319608633126034e+00
4.483279516318792048e+03 3.705165721408997914e+00
7.462327718829109472e+03 8.016763675987256477e+00
1.255211997357360269e+04 6.617932055622511633e+00
9.627604641050500504e+03 9.356093696002069748e+00
1.118160584932900383e+04 1.373736314122903934e+01
9.594138263659075164e+03 1.375603562016148551e+01
3.159287887782186590e+04 7.518955544979266215e+00
1.884975341556590138e+04 9.422140019863643801e+00
9.803010369585770604e+03 9.739717817949509637e+00
1.231697188957093022e+04 1.554601836034713180e+01
1.496100966692431211e+04 1.557580833955546673e+01
1.325103235833623876e+04 9.440904638501981694e+00
9.914011229514577280e+03 8.876972582330836303e+00
1.176947765806572534e+04 1.814913175588528560e+01
1.055155856120208773e+04 1.461821771569877981e+01
1.160231235899887906e+04 1.607058362256645978e+01
9.687605504988734538e+03 1.373469548372430182e+01
8.743982154960162006e+03 1.006264648163116426e+01
1.719341546674476922e+04 1.370736990262453148e+01
7.453754323984539042e+03 1.252400312797702853e+01
1.726483773040958476e+04 1.458313677583502255e+01
3.108107445465919591e+04 9.893240975766250500e+00
8.075742573096038541e+03 1.421004424745179762e+01
4.290215711264987476e+03 7.992126963423350716e+00
1.327025851031048114e+04 1.462537798113979726e+01
7.488211754005525108e+03 1.141984756595041972e+01
3.849770058024537866e+04 1.006189964569503381e+01
1.568829655760925380e+04 9.752117627923487575e+00
1.766192068091339024e+04 1.553032102483713928e+01
1.085474829605734521e+04 9.811017729342156102e+00
9.472912750938778117e+03 1.758538062994049156e+01
1.276251172878318539e+04 1.179174085664060811e+01
1.661638395066047451e+04 1.215800080822947926e+01
1.641874929568568768e+04 1.293966373788522617e+01
1.338633233100350662e+04 1.249590558847634547e+01
1.357531056556966178e+04 1.106806907806476303e+01
1.410852170130330705e+04 1.420069137672068749e+01
2.281995987192082248e+04 1.370559114513117827e+01
1.088338062627351064e+04 1.106963237457637561e+01
8.540124761352179121e+03 8.836247032873982832e+00
3.701099306941208852e+03 4.916457744966444388e+00
2.721440998943588347e+05 2.825407779097890426e+00
1.096617456051185218e+04 1.104527457375043298e+01
1.691584342321845543e+04 9.429344129751747516e+00
9.502752745356747255e+03 1.418496763399927652e+01
1.678353302940605499e+04 1.072101546974481323e+01
8.442633803154196357e+03 1.251879118727163487e+01
6.435160119325863343e+04 4.809704736507658396e+00
1.563729027537882212e+04 1.139719625401755643e+01
6.287916682074958226e+05 5.381145213646330916e+00
9.514138261412701468e+03 1.213693789996064964e+01
8.862951173032986844e+03 1.215073525083127315e+01
2.403429609910192084e+04 1.070269659212067914e+01
2.547190863363308017e+04 8.574505319948729110e+00
5.437732232701244357e+03 3.245462122883405520e+00
1.234684964569746626e+04 1.375522736699275761e+01
1.400229934995973599e+04 1.291570193680698608e+01
2.667240618327980337e+04 9.745959421760721497e+00
3.661434462735980633e+05 5.880998712171176201e+00
1.600975021202201788e+04 1.254696598399556073e+01
8.408891569432124015e+03 1.107086657484152070e+01
1.842276559906101465e+04 1.106930330156675168e+01
1.897453717115942345e+04 1.249753458309877097e+01
1.391277790624728186e+04 1.215881715946160924e+01
1.390898213995138940e+04 1.141812423492720541e+01
4.382265061851040460e+06 3.364540662221758183e+00
1.399511317934090766e+04 1.458281503792501077e+01
1.466666286849649441e+04 1.333027401623929364e+01
4.270257034730511805e+04 1.566346913117204975e+00
5.122586731836539002e+03 3.861536790781922246e+00
1.045384422425175944e+04 9.426505925714534939e+00
8.342354807734203860e+03 7.284216178592838986e+00
3.366177298635413990e+03 2.268076187634986862e+00
8.706616908363059338e+03 8.852992929754087470e+00
1.055913245371624726e+04 8.574665361270422892e+00
7.584082250259387365e+03 3.368265591733668796e+00
9.719569910004862322e+03 1.069857024388128330e+01
8.744257850284886445e+03 7.519612702544200999e+00
9.200760098716540597e+03 1.005957625935513633e+01
1.096279974848990241e+04 7.775891472900470447e+00
1.079695765889520953e+04 1.004621551192172468e+01
8.772348880801795531e+03 1.866876727742754483e+01
1.091059466916060410e+04 1.068833658556403421e+01
1.186344189733030180e+04 1.072060290967015028e+01
2.593340184323758513e+04 1.106872726915715432e+01
1.596806551125840269e+04 1.068907931401490785e+01
1.471312292724595318e+04 1.656434267342265088e+01
1.223442289270181391e+04 1.292658674128885643e+01
1.554383198205085355e+05 4.817168497824939166e+00
1.392277575031908600e+04 8.853421187510367218e+00
2.524980079487666444e+04 1.159649530053562572e+01
2.275556075077148489e+04 9.009933035955462799e+00
1.361568427737673483e+04 9.735889324872845307e+00
9.733950684532432933e+04 7.248977927077813632e+00
4.030982907917068899e+07 3.857957947232384832e+00
1.053266354141323609e+04 1.604022213247118955e+01
7.646514795227125433e+03 5.387116030554459201e+00
1.615721843301595072e+04 1.556187471800086719e+01
8.012958321809986955e+03 1.555458739198295071e+01
9.643305413722982848e+03 1.759204905871065350e+01
6.056108102951199726e+03 1.300754974708034695e+01
1.120077957314999549e+04 1.415125797164476396e+01
1.511567909810054334e+04 1.291854503927269882e+01
8.362869519146357561e+03 1.254916451587488346e+01
2.565576689665955564e+04 1.106864499188998074e+01
1.283255422203046510e+04 1.759157275714860091e+01
1.800314860792897161e+04 1.209431319459835663e+01
2.009143515852139171e+04 1.753075632967945907e+01
1.169281247762541534e+04 8.822219823364720881e+00
2.088135689171237755e+04 4.720169022123501534e+00
8.678430626563202168e+03 3.365945816543387981e+00
1.172010503894441354e+05 4.914782594295481921e+00
1.482936056068922699e+04 6.956920544704597198e+00
1.184667363731970727e+04 7.281184714805887914e+00
1.365373270125122690e+04 1.556499796330639995e+01
1.597889105822748752e+04 1.069741493949021738e+01
8.778734656763250314e+03 9.442098256421685321e+00
1.487285970826781886e+04 1.268735668381274806e+01
2.355789730619184775e+04 8.849978176835369581e+00
8.401245004903616064e+03 6.226585251954214861e+00
8.660599758486543578e+03 1.215440894086476575e+01
2.689345634120295290e+04 9.432182206979453198e+00
1.893493343169690343e+04 9.750702861506445274e+00
2.723793163011348224e+04 9.749537912408088758e+00
2.005860655372285692e+04 1.395589460784117364e+01
1.518182114019378241e+04 1.463060713217272557e+01
7.191298648566547490e+04 7.529632033085849940e+00
3.687842632794532165e+03 1.072258325135820556e+01
1.026147753307081293e+05 5.564060440196210600e+00
1.016081209226280953e+04 1.417658107957629987e+01
5.681770166674703360e+05 4.452866100104240665e+00
1.644822070673082999e+04 1.214853108763371381e+01
2.553150035368452518e+04 6.456202960836507465e+00
9.458484544572485902e+03 1.810936214724341653e+01
6.314433054268715932e+04 9.751451881560150525e+00
3.103389614235076806e+04 9.750536469413754403e+00
4.214350488307312480e+04 8.876334596419393819e+00
8.798313355040221722e+03 1.553808973829136519e+01
9.450467674883402651e+03 1.600785863638530060e+01
1.043784498193015861e+04 1.462940039280743143e+01
2.250586604609827555e+04 1.229752762718622172e+01
9.803483470821147421e+03 1.757093179846928876e+01
1.057443357783195461e+04 1.376993779928283956e+01
7.441092180877130886e+03 7.912074664651123079e+00
5.824659267378279765e+03 5.889476011248871323e+00
1.823608132868224129e+04 1.006140174477866722e+01
7.420081031790521592e+03 1.293795803967300984e+01
2.681302839342788502e+04 9.823825062752883142e+00
1.149963355686506475e+04 6.669500397402868153e+00
2.453898684413898445e+04 7.768235966094390044e+00
1.401691201787410319e+04 1.005177582334875019e+01
3.832115271202214353e+04 5.383244804903314140e+00
1.575199024913603716e+04 1.376088536236537685e+01
1.228707694848992287e+04 1.072266576013662487e+01
1.189715353468222384e+04 8.571961389764743089e+00
1.663816918501420005e+05 5.561527849914011057e+00
5.105784219028582811e+03 1.106263816516491438e+01
1.707976863204337860e+04 9.750370025474806468e+00
6.142885445869999967e+04 6.950010218690832353e+00
1.709278912293989924e+04 8.575094879891043576e+00
1.251241685912775029e+04 1.104980090286495731e+01
7.691292120751156290e+03 7.772353048708784407e+00
1.903521766204150845e+04 9.533950732576574438e+00
9.760994169874882791e+05 5.564978183137188950e+00
6.817676603767426968e+03 1.141984756595041972e+01
1.289223638766960721e+04 1.268646176382433310e+01
8.320905625726674771e+03 1.421044731712282427e+01
7.105020703750893517e+03 1.107086657484152070e+01
1.368798559457863485e+04 1.652982121123230996e+01
1.390947256026639479e+04 1.072200564318108462e+01
1.046424107842953708e+04 1.249101854383066623e+01
2.329110125875990343e+04 1.414940303426432777e+01
4.321641424063027080e+04 8.299672319802342102e+00
4.017289611056907597e+04 1.141689320961094189e+01
1.250099798912258120e+04 7.513108793014211528e+00
7.851338300217466895e+03 8.895775917430949420e+00
1.936330786928834641e+04 8.448604114168213997e+00
6.988256637815920840e+03 4.162006015581417806e+00
1.019487267988290478e+04 1.461427537812121535e+01
8.820996906118793413e+04 1.370318184928090322e+00
2.630330150005617270e+03 3.121682736086548893e+00
1.218191175872068743e+04 1.141853451537667574e+01
1.156492016975268780e+04 8.851825619994350802e+00
1.000966190159220423e+04 8.850381236990074285e+00
1.345970089460006602e+04 7.765930703712816907e+00
2.112418762833472283e+04 1.251773250967537088e+01
1.257448410618625530e+04 1.460880447936605897e+01
7.867639181027482664e+03 1.140778373544957169e+01
1.507367262306364137e+04 1.375765225761898769e+01
6.061137222026308882e+04 7.516215741345450674e+00
1.668046412306916318e+04 7.530587864435529077e+00
9.721771614676414174e+03 6.091074980781301385e+00
2.358989902917271320e+04 1.141837033285097647e+01
7.395574732270593813e+03 8.854118064706469227e+00
1.232136361883912286e+04 1.212485405950815398e+01
1.409227628116383130e+04 9.032389117764948239e+00
2.169013167316117324e+04 7.530562224414632411e+00
1.019819850765669980e+04 1.104659134365274653e+01
1.838384390685733160e+04 1.106848048167807974e+01
3.371661301260619075e+04 8.851917989622945626e+00
1.640310768533402006e+04 1.760895770478627043e+01
8.697099377930831906e+03 1.071845757639523988e+01
5.617876655311888499e+03 1.945556935060657366e+01
2.967666167625506932e+04 1.215653142594853442e+01
1.677174012310936450e+04 1.254900168121817394e+01
9.635204519750399413e+03 1.815863754804550112e+01
4.724654522724729759e+03 4.123548382005790991e+00
7.839002594605439299e+03 9.841037711427739865e+00
1.602712100083003679e+04 2.960071210282230414e+00
2.027864472799625946e+04 6.851844504501661604e+00
6.478382327621382501e+03 4.946284963910789756e+00
5.424181379618077699e+03 3.237780755007646505e+00
1.094941862145671075e+04 7.283060145363479343e+00
8.511218520939090013e+03 5.571410443525301126e+00
4.019929263493635972e+03 6.956584909326262611e+00
9.284588774558929799e+03 1.139818121850599653e+01
8.171438039022749763e+03 1.252840056723648665e+01
1.693843388013434378e+04 9.437557656899404179e+00
1.234538879123616607e+04 1.005899538863478071e+01
7.532900571822020538e+03 1.417658107957629987e+01
1.029145767709807114e+04 1.553913092202328983e+01
1.267506023477534109e+04 9.440328747113245100e+00
1.183199141727438837e+04 9.735889324872845307e+00
1.660540415187068356e+04 1.291927615814753061e+01
1.188656381793609035e+04 1.373922239959934544e+01
7.314751645935572924e+03 1.292341887393609845e+01
9.007295404338738081e+03 1.005169279625373591e+01
1.400692108153448498e+04 1.293803929135660091e+01
7.036710024653662913e+03 6.458874884225967783e+00
6.909245811894354119e+03 4.911709810226538409e+00
2.885146482509830093e+04 8.561928430394949885e+00
1.074468649221436644e+05 5.571604563067817040e+00
5.946217555167444516e+03 5.226634018176000041e+00
5.294114957124138527e+03 1.605028971698595441e+01
1.042711101573100495e+04 1.755767289532033004e+01
1.203602337052410985e+04 1.458402209742210331e+01
1.193769561855799475e+04 1.138348883305929604e+01
1.108703399878502023e+04 1.072060290967015028e+01
1.366706391627480480e+04 1.006123585182918312e+01
1.361650654458444296e+04 1.215628648698328007e+01
2.286181350002699401e+04 1.370575292823054880e+01
2.645111697098447621e+04 1.555074354500358957e+01
1.317996077260781749e+04 1.461355133841918708e+01
1.036149233858774460e+04 1.138595130797337696e+01
2.307976674254121826e+04 1.557885107870739283e+01
8.581885219404670352e+03 1.524876971842537010e+01
9.180208735496360532e+03 4.940394694336344372e+00
2.069720510576960078e+04 7.213310258527859453e+00
2.910103279707064939e+04 3.087510751748107740e+00
4.753480605981757435e+03 6.786132496620439269e+00
3.712480172090323322e+03 6.531057887702601761e+00
8.055595935430871577e+03 1.213652979175675917e+01
1.860507487268633122e+04 8.299570873234603852e+00
7.117878001200538165e+03 9.438592659423767017e+00
1.815381210852024014e+04 1.002878613964811194e+01
1.577957510982874919e+04 1.072109803189349897e+01
6.608098055941176426e+04 5.368944201186619303e+00
1.409900802407522860e+04 1.252147862887856711e+01
9.770072087152613676e+03 1.104716744101631143e+01
3.913110487912951612e+03 6.242732000408955706e+00
1.635621574260068519e+04 1.072349078360616836e+01
8.510652101377416329e+03 1.005592505589558705e+01
1.166276931496670877e+05 3.875561127011697860e+00
1.575527110095971329e+04 1.213906074299648274e+01
2.257386976357263120e+04 1.072283075932570462e+01
1.398340108767595484e+04 1.293722705444457866e+01
1.414797288173128618e+04 1.373647396971172263e+01
6.821382594373116262e+03 8.291170946558150234e+00
1.016753599146522720e+04 6.241138488439663234e+00
2.298564718930719755e+04 9.729064415193626303e+00
1.747107227876391335e+04 1.014294059829129502e+01
7.766338911347577778e+03 1.417779072007828489e+01
3.331283647415012092e+04 7.777345908684938358e+00
8.345203072908293689e+04 7.283351288834565729e+00
5.546005019817613174e+03 1.557428692622151623e+01
4.099602890573323384e+04 1.071499204324486243e+01
1.776063157691017477e+04 8.819447773513962474e+00
1.361743001384987110e+04 9.441397152265274428e+00
1.022400302448414186e+04 1.215710279303196728e+01
1.050216727800199078e+04 1.098773539967079316e+01
1.785068132911242719e+04 1.215816418485330175e+01
1.462963269594611120e+04 1.376775551326164582e+01
4.116600332210669876e+03 4.685794261459595766e+00
1.217069029788126500e+04 4.687948121509208477e+00
5.480475008303520553e+03 7.282854629311693806e+00
1.138632562288460940e+04 4.824585854367321680e+00
9.896724689150072663e+03 8.565407663895717505e+00
8.823902695054852302e+03 8.577082794332323346e+00
8.835389882224755638e+03 6.673779225711849783e+00
1.043485288926928661e+04 8.283420910339026833e+00
1.772306461331388346e+04 5.888985093412355099e+00
7.121507310973793210e+03 7.524392090480429118e+00
1.257556861288970322e+04 1.215857231801152238e+01
8.409890287215797798e+03 1.757172575147084714e+01
1.203897364639782427e+04 1.417617798283057873e+01
1.722292923496151707e+04 1.292666797254399746e+01
9.269521818787581651e+03 1.252245590210167947e+01
2.378303472959043211e+04 1.067678135566454500e+01
1.203663901733748935e+04 1.254476762362206443e+01
7.500261486596401483e+03 1.006339322589393070e+01
9.012526848146904740e+03 1.555050316712222092e+01
6.350098162667499309e+03 1.004580050839033056e+01
3.419107839426952705e+04 6.959106148703148698e+00
1.333052820543575217e+04 1.755846688556680846e+01
9.525027418870267866e+03 1.213563161709194915e+01
1.271957130883471291e+04 8.523217600004427297e+00
9.839879134327678912e+03 1.141968333751242248e+01
1.062232010334021470e+04 1.006306140672263716e+01
1.513525166157135209e+04 8.500652299214634056e+00
1.807215791639098097e+04 1.376670486572317564e+01
1.292589386252346048e+04 1.294096328093489312e+01
7.873700334206459956e+03 1.136510052987345354e+01
2.372882757922832752e+04 9.752200766252611785e+00
1.100581522524077081e+04 9.002949515650225720e+00
4.175031283721666841e+04 8.290875168784820559e+00
9.114360066345603627e+03 1.603414930988742171e+01
8.737003557990735862e+04 9.749953931588557055e+00
2.068988038778366536e+04 1.268597380518817452e+01
1.546312087407387116e+04 1.654704276719100875e+01
9.065829994644320323e+03 1.281396659146145112e+01
1.533788419159135447e+04 9.980384489314021224e+00
1.851688269498903901e+04 1.417972615737356179e+01
1.227668355664015144e+04 1.072208812334829808e+01
1.596789913530836930e+04 7.777516012860929528e+00
9.026769181614145054e+03 1.293641482329950243e+01
1.130026309453376598e+04 7.283120050059493700e+00
5.379925047660538985e+04 6.124360285323399822e+00
8.763392362060327287e+03 1.374100089330255159e+01
2.171978609245676125e+04 7.776699529422341328e+00
8.595999244564965920e+03 6.458302346350338397e+00
9.762579594641718359e+03 6.448490129651667679e+00
1.906682048822472279e+04 8.851607308571926680e+00
1.601122197775837049e+04 1.212322098256684910e+01
1.599179682054575096e+04 8.297475208382341094e+00
1.584308270677829569e+04 1.068817150144472450e+01
6.421998892104812512e+03 1.759482753339313277e+01
2.048811540845702621e+04 1.307865352569540995e+01
1.378253876057791604e+04 8.577672401494561782e+00
9.641749667307605705e+03 1.373550393049834284e+01
9.555825597106470013e+03 9.729480557353095804e+00
1.341655017596134894e+04 8.854437198505845430e+00
1.563538620472631737e+04 1.373324042690600955e+01
1.005629477874985059e+04 1.138430970057332381e+01
1.286151395463650442e+04 1.252375890442741024e+01
1.505985997152805612e+04 1.141451338655416237e+01
9.623065511515200342e+03 1.215710279303196728e+01
1.369171288820372502e+04 1.214420420619872409e+01
1.540045981829704033e+04 1.605492387340866856e+01
1.390727027978566730e+04 1.106732850121926326e+01
9.066197712628118097e+03 1.072200564318108462e+01
7.009627002438784984e+03 1.418464515092041012e+01
1.388742365732523103e+04 1.249908206449387116e+01
1.361478021418055141e+04 9.498087115235271938e+00
9.638271648896128681e+03 7.284344636296860465e+00
1.332457427927231220e+04 1.107012607617540390e+01
1.457818869432057545e+04 1.081487781211246357e+01
1.223692091484872617e+04 1.003816514223668221e+01
1.063328041499110986e+04 1.554377600599796772e+01
6.105076757659180090e+06 6.239222596310900926e+00
2.535078694178411024e+04 8.216852515953243952e+00
8.711262639556574868e+03 1.557324586786050702e+01
4.222619607855881623e+04 1.420899615132669247e+01
3.094696840487456211e+04 1.376500746666076402e+01
3.057776320366191212e+05 7.282863188312645342e+00
1.881854467295266295e+04 9.642799393139707576e+00
2.192899439645041275e+04 7.857086356089136636e+00
1.704746397550470647e+04 1.758990562502421540e+01
5.810003736569970351e+04 6.458380385588993633e+00
7.273370448159324587e+04 1.011731579052168506e+01
1.868369888731925312e+04 1.808139328619002839e+01
5.292495812284773820e+03 8.126125678161381316e+00
7.454836883072824094e+03 3.905398348165764588e+00
7.375152088612678199e+03 7.605125735635777318e+00
1.390794831814256213e+04 2.863608747917916642e+00
8.066860505933146669e+03 7.221238930571417747e+00
8.573061765273885612e+03 5.833580645533881892e+00
4.613968110671000431e+03 4.422698522993152359e+00
1.004237327513739547e+04 1.556667960311623489e+01
8.471335440429951632e+03 1.105021236101403836e+01
9.936653982744917812e+03 1.555650933699163296e+01
1.031687266539449956e+04 7.284096270299578180e+00
1.503931811212929460e+04 1.068784130559207313e+01
1.921835204011448150e+04 6.458337051870345569e+00
6.383161612683642488e+03 8.578085170750055610e+00
1.023263303370428366e+04 1.215620488274869970e+01
9.328560765831778554e+03 1.104502767792305384e+01
2.199297695064790969e+04 1.251341631826633360e+01
1.626666484925403347e+04 8.023470743013023210e+00
1.214200556350153056e+04 1.655700828759460919e+01
7.695351307316760540e+03 1.212485405950815398e+01
1.032820275490469430e+04 1.071408436164676026e+01
7.869362701441717945e+03 9.441806036624539544e+00
1.236072240445742318e+04 1.864386046754331616e+01
1.012941882819889361e+04 1.294023223337107709e+01
1.501750361206034904e+04 1.287491799046365770e+01
9.856085728951775309e+03 8.502506947926384839e+00
9.070479483762444943e+03 1.781510414919038254e+01
1.340713841919876904e+04 1.554297516197779316e+01
1.047332565511620305e+04 1.375708651376426239e+01
1.179695498281940127e+04 1.107012607617540390e+01
1.233524736818033853e+04 1.602895536415879008e+01
1.797957394768207814e+04 1.106848048167807974e+01
1.376125902786229381e+04 9.752117627923487575e+00
1.935288770699761517e+04 8.749899597063080847e+00
1.084685658767145469e+04 1.107020842185135656e+01
1.139768489626748305e+04 1.106839819431471739e+01
9.401494714864031266e+03 8.854496043487090517e+00
6.539576295304960695e+03 7.711757098483817074e+00
2.980660901756042222e+03 2.463742082521094279e+00
1.546587556130918892e+04 7.152833146182426383e+00
3.825587953519442817e+04 7.280208437673775457e+00
7.437120069895290726e+03 4.161877867301757128e+00
1.691584342321845543e+04 9.429344129751747516e+00
2.166955165197198949e+04 4.811779638066949083e+00
8.924148164138821812e+03 8.851825619994350802e+00
8.488632350559197221e+03 1.213808095934153286e+01
1.613100454848305344e+04 7.516155957101442020e+00
1.248931614112968600e+04 1.072019036839418504e+01
6.593676597775616756e+03 7.530280614944657280e+00
7.006973150751839057e+03 1.004604952967301479e+01
1.635511363068587525e+04 1.070046839513747194e+01
4.416960735427912368e+03 1.006264648163116426e+01
1.172930458416357578e+04 1.376775551326164582e+01
1.062447508385041692e+04 1.006297835698628163e+01
9.597694292176864110e+03 1.140852242626385760e+01
9.929262008087651338e+03 8.558920741788538677e+00
1.489933813804497368e+04 1.374762927568599125e+01
1.166023365955726149e+04 1.291253374802503373e+01
1.830606595717290838e+04 1.212297599088499744e+01
1.322023868548890641e+04 1.293154139446616568e+01
5.080939491521118325e+05 6.238552083606795584e+00
1.206378453705712855e+04 6.242897485147789638e+00
1.168700856424581798e+04 8.854496043487090517e+00
1.048871871406618811e+04 1.419738543200648806e+01
1.028907646135965479e+04 9.749038570844668072e+00
1.330938542939216495e+04 1.141812423492720541e+01
1.635997104046257300e+04 1.215432725906478240e+01
1.525881003106140270e+04 9.130148725009677335e+00
5.000819786901288353e+03 7.530852377161002309e+00
